"","Identifier","Source","Museum_number","Family","Genus","Species","Latitude","Longitude","Accuracy","Location","Date","Month","Year","Historic"
"2381",3055,"EAF","","Elapidae","Naja","mossambica",-26.279,31.079,2,"Mpolonjeni (Mpologeni), Mbabane","14-Mar-21",3,2021,""
"2382",1994,"EAF","","Elapidae","Naja","mossambica",-26,31.757,2,"Tshaneni Library","17-Mar-21",3,2021,""
"2383",3864,"EAF","","Elapidae","Naja","mossambica",-26.7833,31.9333,3,"Big Bend area","24-Mar-21",3,2021,""
"2384",3061,"EAF","","Elapidae","Naja","mossambica",-26.5687,31.2149,1,"Luyengo","26-Mar-21",3,2021,""
"2385",3078,"EAF","","Elapidae","Naja","mossambica",-26.49,31.223,2,"Mahlanya","29-Mar-21",3,2021,""
"2386",2008,"EAF","","Elapidae","Naja","mossambica",-26,31.757,2,"Tshaneni","05-Apr-21",4,2021,""
"2387",2012,"EAF","","Elapidae","Naja","mossambica",-26.361,31.157,2,"Malagwane, Business Centre","07-Apr-21",4,2021,""
"2388",3791,"EAF","","Elapidae","Naja","mossambica",-26.361,31.157,2,"Malagwane, Business Centre","07-Apr-21",4,2021,""
"2389",2017,"EAF","","Elapidae","Naja","mossambica",-26.058,31.815,1,"Mhlume, Hambanathi House No: 37","09-Apr-21",4,2021,""
"2390",1912,"EAF","","Elapidae","Naja","mossambica",-25.991,31.71,2,"Sand River Dam ","09-Apr-21",4,2021,""
"2391",1909,"EAF","","Elapidae","Naja","mossambica",-26.5362,31.3915,2,"Lwandle, Manzini","12-Apr-21",4,2021,""
"2392",2032,"EAF","","Elapidae","Naja","mossambica",-26.058,31.815,1,"Mhlume, Hambanathi Ext 4 House No: 27","15-Apr-21",4,2021,""
"2393",2039,"EAF","","Elapidae","Naja","mossambica",-26.0369,31.814,2,"Mhlume, P2 Dam","21-Apr-21",4,2021,""
"2394",1923,"EAF","","Elapidae","Naja","mossambica",-26.2108,31.9274,2,"Simunye","04-May-21",5,2021,""
"2395",1924,"EAF","","Elapidae","Naja","mossambica",-26.2108,31.9274,2,"Simunye","04-May-21",5,2021,""
"2396",1926,"EAF","","Elapidae","Naja","mossambica",-26.2108,31.9274,2,"Simunye","05-May-21",5,2021,""
"2397",2079,"EAF","","Elapidae","Naja","mossambica",-26.276,31.157,2,"Pine Valley","29-May-21",5,2021,""
"2398",2084,"EAF","","Elapidae","Naja","mossambica",-26,31.757,2,"Tshaneni, Quarters House ","31-May-21",5,2021,""
"2399",2107,"EAF","","Elapidae","Naja","mossambica",-25.9685,31.2483,2,"Piggs Peak","21-Aug-21",8,2021,""
"2400",2113,"EAF","","Elapidae","Naja","mossambica",-26.297,31.155,2,"Mbabane, Mountain Drive","29-Aug-21",8,2021,""
"2401",2116,"EAF","","Elapidae","Naja","mossambica",-26.297,31.155,2,"Mbabane, Mountain Drive","03-Sep-21",9,2021,""
"2402",2115,"EAF","","Elapidae","Naja","mossambica",-26,31.757,2,"Tshaneni Primary (=School?)","03-Sep-21",9,2021,""
"2403",2114,"EAF","","Elapidae","Naja","mossambica",-26.778,31.7033,1,"Wendy's Lodge, close to","03-Sep-21",9,2021,""
"2404",2120,"EAF","","Elapidae","Naja","mossambica",-26.441,31.181,1,"Mantenga Lodge","06-Sep-21",9,2021,""
"2405",2124,"EAF","","Elapidae","Naja","mossambica",-26.307,31.148,1,"Sifundzane High School","09-Sep-21",9,2021,""
"2406",2129,"EAF","","Elapidae","Naja","mossambica",-26.4859,31.4125,2,"Manzini, Enjabulweni School (High)","11-Sep-21",9,2021,""
"2407",2136,"EAF","","Elapidae","Naja","mossambica",-26.4859,31.4125,2,"Manzini, Enjabulweni School (High)","16-Sep-21",9,2021,""
"2408",2146,"EAF","","Elapidae","Naja","mossambica",-26.276,31.157,2,"Pine Valley","20-Sep-21",9,2021,""
"2409",2151,"EAF","","Elapidae","Naja","mossambica",-26.6295,31.2853,1,"Rosecraft, Monadjem's house","26-Sep-21",9,2021,""
"2410",2155,"EAF","","Elapidae","Naja","mossambica",-26.99,31.755,2,"Mananga Country Club","02-Oct-21",10,2021,""
"2411",2156,"EAF","","Elapidae","Naja","mossambica",-26.6373,31.3415,3,"Gebeni","04-Oct-21",10,2021,""
"2412",2158,"EAF","","Elapidae","Naja","mossambica",-26,31.757,2,"Tshaneni Village House 18","05-Oct-21",10,2021,""
"2413",2166,"EAF","","Elapidae","Naja","mossambica",-26.326,31.1411,3,"Mbabane","20-Oct-21",10,2021,""
"2414",2178,"EAF","","Elapidae","Naja","mossambica",-26.5379,31.0132,3,"Bhunya","29-Oct-21",10,2021,""
"2415",2179,"EAF","","Elapidae","Naja","mossambica",-26.5379,31.0132,3,"Bhunya","29-Oct-21",10,2021,""
"2416",2180,"EAF","","Elapidae","Naja","mossambica",-26.326,31.1411,3,"Mbabane","29-Oct-21",10,2021,""
"2417",2184,"EAF","","Elapidae","Naja","mossambica",-26.3471,31.1509,1,"Eden Guest House, next to","31-Oct-21",10,2021,""
"2418",2185,"EAF","","Elapidae","Naja","mossambica",-26.361,31.157,2,"Malagwane Hill","31-Oct-21",10,2021,""
"2419",2194,"EAF","","Elapidae","Naja","mossambica",-26.853,31.767,2,"St. Phillips","01-Nov-21",11,2021,""
"2420",2200,"EAF","","Elapidae","Naja","mossambica",-26.853,31.767,2,"St. Phillips","02-Nov-21",11,2021,""
"2421",2204,"EAF","","Elapidae","Naja","mossambica",-26.853,31.767,2,"St. Phillips","03-Nov-21",11,2021,""
"2422",2205,"EAF","","Elapidae","Naja","mossambica",-26.853,31.767,2,"St. Phillips","03-Nov-21",11,2021,""
"2423",2206,"EAF","","Elapidae","Naja","mossambica",-26,31.757,2,"Tshaneni Village House 45","03-Nov-21",11,2021,""
"2424",2209,"EAF","","Elapidae","Naja","mossambica",-26.853,31.767,2,"St. Phillips","04-Nov-21",11,2021,""
"2425",2215,"EAF","","Elapidae","Naja","mossambica",-26.853,31.767,2,"St. Phillips","05-Nov-21",11,2021,""
"2426",2229,"EAF","","Elapidae","Naja","mossambica",-26.0369,31.814,2,"Mhlume","06-Nov-21",11,2021,""
"2427",2228,"EAF","","Elapidae","Naja","mossambica",-26.853,31.767,2,"St. Phillips","06-Nov-21",11,2021,""
"2428",2240,"EAF","","Elapidae","Naja","mossambica",-26.0369,31.814,2,"Mhlume","07-Nov-21",11,2021,""
"2429",2239,"EAF","","Elapidae","Naja","mossambica",-26.853,31.767,2,"St. Phillips","07-Nov-21",11,2021,""
"2430",2254,"EAF","","Elapidae","Naja","mossambica",-25.896,31.309,1,"Phophonyane, near first bridge of the Phoponyane main road to Matsamo","15-Nov-21",11,2021,""
"2431",3099,"EAF","","Elapidae","Naja","mossambica",-26.5379,31.0132,3,"Bhunya","16-Nov-21",11,2021,""
"2432",2262,"EAF","","Elapidae","Naja","mossambica",-26.538,30.9962,3,"Bhunya, Mhlangeni","17-Nov-21",11,2021,""
"2433",2268,"EAF","","Elapidae","Naja","mossambica",-26.8119,31.9181,2,"Marula Village, south of Big Bend","19-Nov-21",11,2021,""
"2434",2273,"EAF","","Elapidae","Naja","mossambica",-25.959,31.251,2,"Piggs Peak","21-Nov-21",11,2021,""
"2435",2289,"EAF","","Elapidae","Naja","mossambica",-26.276,31.157,2,"Pine Valley","28-Nov-21",11,2021,""
"2436",2290,"EAF","","Elapidae","Naja","mossambica",-26.4418,31.9416,2,"Siteki","28-Nov-21",11,2021,""
"2437",2297,"EAF","","Elapidae","Naja","mossambica",-26.853,31.767,2,"St. Phillips","01-Dec-21",12,2021,""
"2438",2302,"EAF","","Elapidae","Naja","mossambica",-25.9227,31.5056,3,"Buhleni","02-Dec-21",12,2021,""
"2439",2304,"EAF","","Elapidae","Naja","mossambica",-26.7965,31.4825,3,"Kaphunga","02-Dec-21",12,2021,""
"2440",2308,"EAF","","Elapidae","Naja","mossambica",-26.595,31.369,2,"Nhlambeni","06-Dec-21",12,2021,""
"2441",2334,"EAF","","Elapidae","Naja","mossambica",-26.7833,31.9333,3,"Big Bend","13-Dec-21",12,2021,""
"2442",2336,"EAF","","Elapidae","Naja","mossambica",-26.8119,31.9181,2,"Marula Village, south of Big Bend","13-Dec-21",12,2021,""
"2443",2337,"EAF","","Elapidae","Naja","mossambica",-25.9685,31.2483,2,"Piggs Peak","14-Dec-21",12,2021,""
"2444",2340,"EAF","","Elapidae","Naja","mossambica",-26,31.757,2,"Tshaneni Village House 10","16-Dec-21",12,2021,""
"2445",2349,"EAF","","Elapidae","Naja","mossambica",-26.5,31.38,3,"Manzini","20-Dec-21",12,2021,""
"2446",2357,"EAF","","Elapidae","Naja","mossambica",-26.683,31.684,2,"Siphofaneni","22-Dec-21",12,2021,""
"2447",2356,"EAF","","Elapidae","Naja","mossambica",-26.853,31.767,2,"St. Phillips","22-Dec-21",12,2021,""
"2448",2368,"EAF","","Elapidae","Naja","mossambica",-26.498,31.2682,2,"Bethany","28-Dec-21",12,2021,""
"2449",2369,"EAF","","Elapidae","Naja","mossambica",-26.261,31.88,1,"Royal Hlane NP (reception)","28-Dec-21",12,2021,""
"2450",2390,"EAF","","Elapidae","Naja","mossambica",-26.427,31.386,2,"Nyakeni, Mkhulamini","04-Jan-22",1,2022,""
"2451",2406,"EAF","","Elapidae","Naja","mossambica",-26.8119,31.9181,2,"Marula Village, south of Big Bend","12-Jan-22",1,2022,""
"2452",2410,"EAF","","Elapidae","Naja","mossambica",-26.214,31.919,2,"Lusoti Village House A0125","14-Jan-22",1,2022,""
"2453",2428,"EAF","","Elapidae","Naja","mossambica",-26.0369,31.814,3,"Mhlume, Hlanganani Central LPG Gas Depot","25-Jan-22",1,2022,""
"2454",2434,"EAF","","Elapidae","Naja","mossambica",-26.6268,31.4202,2,"Sidvokodvo","28-Jan-22",1,2022,""
"2455",2439,"EAF","","Elapidae","Naja","mossambica",-26.4833,31.4208,2,"Lugaganeni","31-Jan-22",1,2022,""
"2456",2444,"EAF","","Elapidae","Naja","mossambica",-26.4899,31.4554,3,"Hhelehhele","01-Feb-22",2,2022,""
"2457",2450,"EAF","","Elapidae","Naja","mossambica",-25.963,31.244,2,"Pigg's Peak, Immigration Office","01-Feb-22",2,2022,""
"2458",2449,"EAF","","Elapidae","Naja","mossambica",-26.301,31.1501,2,"Mbabane","02-Feb-22",2,2022,""
"2459",2456,"EAF","","Elapidae","Naja","mossambica",-26.276,31.157,2,"Pine Valley","03-Feb-22",2,2022,""
"2460",3058,"EAF","","Elapidae","Naja","mossambica",-26.276,31.157,2,"Pine Valley","03-Feb-22",2,2022,""
"2461",2466,"EAF","","Elapidae","Naja","mossambica",-26.408,31.837,2,"Matsetsa","05-Feb-22",2,2022,""
"2462",3865,"EAF","","Elapidae","Naja","mossambica",-26.7833,31.9333,3,"Big Bend","07-Feb-22",2,2022,""
"2463",2476,"EAF","","Elapidae","Naja","mossambica",-26.7833,31.9333,3,"Big Bend","08-Feb-22",2,2022,""
"2464",2499,"EAF","","Elapidae","Naja","mossambica",-26.595,31.369,2,"Nhlambeni","15-Feb-22",2,2022,""
"2465",2510,"EAF","","Elapidae","Naja","mossambica",-26.8119,31.9181,2,"Marula Village, south of Big Bend","19-Feb-22",2,2022,""
"2466",4375,"EAF","","Elapidae","Naja","mossambica",-27.0029,31.6533,2,"Maloma","21-Feb-22",2,2022,""
"2467",2515,"EAF","","Elapidae","Naja","mossambica",-26.2108,31.9274,2,"Simunye","25-Feb-22",2,2022,""
"2468",3110,"EAF","","Elapidae","Naja","mossambica",-26.416,31.174,2,"Ezulwini, ICC","27-Feb-22",2,2022,""
"2469",2530,"EAF","","Elapidae","Naja","mossambica",-26.408,31.837,2,"Matsetsa","17-Mar-22",3,2022,""
"2470",2533,"EAF","","Elapidae","Naja","mossambica",-26.525,31.367,2,"Ngwane Park","20-Mar-22",3,2022,""
"2471",3860,"EAF","","Elapidae","Naja","mossambica",-27.0029,31.6533,2,"Maloma","24-Mar-22",3,2022,""
"2472",2538,"EAF","","Elapidae","Naja","mossambica",-26.445,31.9207,1,"Siteki, Imbuyiselo Academy","24-Mar-22",3,2022,""
"2473",2544,"EAF","","Elapidae","Naja","mossambica",-26.452,31.948,2,"Siteki Fire Station","26-Mar-22",3,2022,""
"2474",2546,"EAF","","Elapidae","Naja","mossambica",-26.499,31.246,2,"Matsapa, New Village  Clinic","28-Mar-22",3,2022,""
"2475",2549,"EAF","","Elapidae","Naja","mossambica",-26.093,31.5456,2,"Madlangempisi","29-Mar-22",3,2022,""
"2476",2551,"EAF","","Elapidae","Naja","mossambica",-26.868,31.9214,2,"Matata","29-Mar-22",3,2022,""
"2477",2555,"EAF","","Elapidae","Naja","mossambica",-26.7833,31.9333,3,"Big Bend, Bandag Workshop","01-Apr-22",4,2022,""
"2478",2560,"EAF","","Elapidae","Naja","mossambica",-26.7833,31.9333,3,"Big Bend","02-Apr-22",4,2022,""
"2479",2570,"EAF","","Elapidae","Naja","mossambica",-27.108,31.135,2,"Nhlangano, Maseysini","12-Apr-22",4,2022,""
"2480",2577,"EAF","","Elapidae","Naja","mossambica",-26.99,31.755,2,"Mananga Country Club","20-Apr-22",4,2022,""
"2481",2582,"EAF","","Elapidae","Naja","mossambica",-26.0369,31.814,2,"Mhlume","22-Apr-22",4,2022,""
"2482",3819,"EAF","","Elapidae","Naja","mossambica",-26.409,31.829,2,"Matsetsa, School for the Deaf","24-Apr-22",4,2022,""
"2483",2587,"EAF","","Elapidae","Naja","mossambica",-26.783,31.758,2,"St. Phillips, Wendy's junction","24-Apr-22",4,2022,""
"2484",2589,"EAF","","Elapidae","Naja","mossambica",-26.0369,31.814,2,"Mhlume Village","26-Apr-22",4,2022,""
"2485",3852,"EAF","","Elapidae","Naja","mossambica",-26.409,31.829,2,"Matsetsa, School for the Deaf","27-Apr-22",4,2022,""
"2486",2594,"EAF","","Elapidae","Naja","mossambica",-26.411,31.707,2,"Malindza","28-Apr-22",4,2022,""
"2487",2593,"EAF","","Elapidae","Naja","mossambica",-26.276,31.157,2,"Pine Valley","28-Apr-22",4,2022,""
"2488",2599,"EAF","","Elapidae","Naja","mossambica",-27.12,31.2,2,"Nhlangano","01-May-22",5,2022,""
"2489",2609,"EAF","","Elapidae","Naja","mossambica",-26.8337,31.9385,3,"Big Bend","09-May-22",5,2022,""
"2490",2617,"EAF","","Elapidae","Naja","mossambica",-26.7965,31.4825,3,"KaPhunga","17-May-22",5,2022,""
"2491",2623,"EAF","","Elapidae","Naja","mossambica",-27.2536,31.7508,2,"Matsanjeni","20-May-22",5,2022,""
"2492",2628,"EAF","","Elapidae","Naja","mossambica",-26.7833,31.9333,3,"Big Bend","25-May-22",5,2022,""
"2493",2630,"EAF","","Elapidae","Naja","mossambica",-26.2108,31.9274,2,"Simunye, OSSU base","28-May-22",5,2022,""
"2494",2636,"EAF","","Elapidae","Naja","mossambica",-26.9463,31.9544,2,"Ndzevane","10-Jun-22",6,2022,""
"2495",2653,"EAF","","Elapidae","Naja","mossambica",-26.451,31.946,1,"Siteki Hotel","18-Jul-22",7,2022,""
"2496",2661,"EAF","","Elapidae","Naja","mossambica",-26.1438,31.9823,3,"Maphiveni, EEC Substation","28-Jul-22",7,2022,""
"2497",3081,"EAF","","Elapidae","Naja","mossambica",-25.959,31.251,2,"Piggs Peak","20-Aug-22",8,2022,""
"2498",2690,"EAF","","Elapidae","Naja","mossambica",-26.7912,31.936,2,"Big Bend Police Station","05-Oct-22",10,2022,""
"2499",2691,"EAF","","Elapidae","Naja","mossambica",-26.326,31.1411,3,"Mbabane","05-Oct-22",10,2022,""
"2500",2700,"EAF","","Elapidae","Naja","mossambica",-27.0029,31.6533,2,"Maloma","12-Oct-22",10,2022,""
"2501",3866,"EAF","","Elapidae","Naja","mossambica",-26.0074,31.8,1,"Mhlume, Theas house 2 SBS","20-Oct-22",10,2022,""
